id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2
31158,2015,[1] weiblich,30,2,0,12,[1] Voll erwerbstätig,[56] Gastronomie,[2] Gut,7,20124.82,0,1728.4407,0
31158,2017,[1] weiblich,32,2,0,12,[5] Nicht erwerbstätig,,[2] Gut,9,33313.508,0,0,0
31158,2018,[1] weiblich,33,3,1,12,[2] Teilzeitbeschäftigung,[62] Erbringung von Dienstleistungen der Informationstechnologie,[2] Gut,8,13363.389,0,1486.1681,0
31158,2019,[1] weiblich,34,3,1,12,[2] Teilzeitbeschäftigung,[62] Erbringung von Dienstleistungen der Informationstechnologie,[2] Gut,8,21748.912,0,3318.5132,0
24500,2015,[1] weiblich,41,3,1,12,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[2] Gut,7,5746.1304,0,1339.7435,0
5298,2015,[1] weiblich,34,1,0,12,[1] Voll erwerbstätig,"[71] Architektur- und Ingenieurbueros; technische, physikalische und chemische Untersuchung",[3] Zufriedenstellend,9,48836.52,0,4349.5239,0
5298,2016,[1] weiblich,35,1,0,12,[1] Voll erwerbstätig,"[71] Architektur- und Ingenieurbueros; technische, physikalische und chemische Untersuchung",[4] Weniger gut,9,50771.434,0,3933.8445,0
5298,2018,[1] weiblich,37,1,0,12,[1] Voll erwerbstätig,,[2] Gut,7,53372.129,0,4549.5957,0
5298,2019,[1] weiblich,38,1,0,12,[1] Voll erwerbstätig,[6] Gewinnung von Erdoel und Erdgas,[2] Gut,9,54573.848,0,4860.146,0
11913,2015,[0] männlich,39,4,2,12,[1] Voll erwerbstätig,[61] Telekommunikation,[1] Sehr gut,7,84150.609,0,6954.1768,0
3141,2015,[1] weiblich,44,6,1,10.5,[5] Nicht erwerbstätig,,[1] Sehr gut,9,0,0,0,0
3141,2016,[1] weiblich,45,6,1,10.5,[5] Nicht erwerbstätig,,[2] Gut,5,0,0,0,0
3141,2017,[1] weiblich,46,6,1,10.5,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
3141,2018,[1] weiblich,47,6,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
11065,2015,[0] männlich,18,6,1,,[5] Nicht erwerbstätig,,[1] Sehr gut,9,0,0,0,0
11065,2016,[0] männlich,19,6,1,,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
11065,2017,[0] männlich,20,6,1,10,[5] Nicht erwerbstätig,,[1] Sehr gut,7,0,0,0,0
11065,2018,[0] männlich,21,6,0,10,[5] Nicht erwerbstätig,,[1] Sehr gut,7,0,0,0,0
750,2015,[0] männlich,35,2,0,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[4] Weniger gut,8,14221.247,0,1280.265,0
750,2016,[0] männlich,36,2,0,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[4] Weniger gut,6,15284.209,0,2585.8235,0
750,2017,[0] männlich,37,2,0,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[3] Zufriedenstellend,7,23548.006,0,2915.6924,0
750,2018,[0] männlich,38,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[3] Zufriedenstellend,7,36640.563,0,3087.937,0
750,2019,[0] männlich,39,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[2] Gut,8,43265.258,0,3640.8667,0
14944,2015,[0] männlich,34,3,1,15,[1] Voll erwerbstätig,[28] Maschinenbau,[1] Sehr gut,8,101881.52,0,4711.1494,0
14944,2016,[0] männlich,35,3,1,15,[1] Voll erwerbstätig,[28] Maschinenbau,[2] Gut,7,61571.434,0,5588.1958,0
14944,2017,[0] männlich,36,4,2,15,[1] Voll erwerbstätig,[28] Maschinenbau,[2] Gut,7,70022.234,0,5310.8579,0
14944,2018,[0] männlich,37,4,2,15,[1] Voll erwerbstätig,[28] Maschinenbau,[2] Gut,8,57272.895,0,5447.4712,0
14944,2019,[0] männlich,38,4,2,15,[1] Voll erwerbstätig,[28] Maschinenbau,[1] Sehr gut,7,79234.094,0,4565.2876,0
10172,2015,[1] weiblich,29,1,0,12,[1] Voll erwerbstätig,[86] Gesundheitswesen,[2] Gut,8,31976.033,0,5126.9165,0
6170,2015,[0] männlich,28,2,0,10.5,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[1] Sehr gut,7,23035.928,0,2619.5161,0
28231,2015,[0] männlich,30,3,1,9,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[2] Gut,8,32613.643,0,2554.9604,0
2703,2015,[1] weiblich,23,2,0,10.5,[1] Voll erwerbstätig,[55] Beherbergung,[5] Schlecht,8,21660.508,0,1948.9927,0
2703,2016,[1] weiblich,24,2,0,10.5,[1] Voll erwerbstätig,[55] Beherbergung,[4] Weniger gut,8,11903.316,5386.4233,1061.5396,482.57404
25257,2015,[0] männlich,42,3,1,9,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[3] Zufriedenstellend,9,29821.246,0,2137.6699,0
22705,2015,[1] weiblich,40,4,2,12,[2] Teilzeitbeschäftigung,[28] Maschinenbau,[2] Gut,8,0,0,1,0
22705,2017,[1] weiblich,42,4,1,12,[5] Nicht erwerbstätig,,[2] Gut,7,0,0,0,0
22705,2018,[1] weiblich,43,5,2,12,[5] Nicht erwerbstätig,,[2] Gut,8,10308.962,0,0,0
22705,2019,[1] weiblich,44,5,2,12,[5] Nicht erwerbstätig,,[2] Gut,7,0,0,0,0
7554,2015,[1] weiblich,32,4,2,9,"[4] Unregelmässig, geringfügig erwerbstät.",[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,8,4925.563,0,247.45065,0
7554,2017,[1] weiblich,34,4,2,9,"[4] Unregelmässig, geringfügig erwerbstät.",[85] Erziehung und Unterricht,[3] Zufriedenstellend,7,2466.3647,0,766.64465,0
7554,2018,[1] weiblich,35,4,2,9,"[4] Unregelmässig, geringfügig erwerbstät.",[85] Erziehung und Unterricht,[2] Gut,7,5616.8555,1200.8473,272.5332,0
7554,2019,[1] weiblich,36,4,2,9,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[3] Zufriedenstellend,7,13803.64,0,1325.2681,0
23702,2015,[0] männlich,40,5,3,9,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[2] Gut,8,27102.244,0,2038.3026,0
23702,2017,[0] männlich,42,5,2,9,[1] Voll erwerbstätig,[41] Hochbau,[2] Gut,[10] ganz und gar zufrieden,23801.598,0,2226.4731,0
23702,2018,[0] männlich,43,5,2,9,[1] Voll erwerbstätig,[41] Hochbau,[2] Gut,9,33062.676,0,3315.0476,0
5573,2015,[0] männlich,27,2,0,9,[1] Voll erwerbstätig,[49] Landverkehr und Transport in Rohrfernleitungen,[2] Gut,[10] ganz und gar zufrieden,27402.689,0,2514.8584,0
5573,2016,[0] männlich,28,2,0,9,[1] Voll erwerbstätig,[49] Landverkehr und Transport in Rohrfernleitungen,[2] Gut,8,25539.82,0,1561.1892,0
5573,2017,[0] männlich,29,2,0,9,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[2] Gut,[10] ganz und gar zufrieden,29945.363,0,2568.6748,0
22922,2015,[1] weiblich,36,3,1,12,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[2] Gut,[10] ganz und gar zufrieden,35956.211,0,3362.3379,0
22922,2016,[1] weiblich,37,3,1,12,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[3] Zufriedenstellend,9,35717.395,0,3298.876,0
22922,2017,[1] weiblich,38,3,1,12,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[2] Gut,9,34236.402,0,2985.6775,0
27867,2015,[1] weiblich,38,3,1,9,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
27867,2016,[1] weiblich,39,3,1,9,"[4] Unregelmässig, geringfügig erwerbstät.",[10] Herstellung von Nahrungs- und Futtermitteln,[2] Gut,8,736.44897,0,590.44366,0
27867,2017,[1] weiblich,40,3,1,9,"[4] Unregelmässig, geringfügig erwerbstät.",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,8,3511.2622,0,792.17114,0
27867,2018,[1] weiblich,41,3,1,9,"[4] Unregelmässig, geringfügig erwerbstät.",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,8,6225.124,0,539.58771,0
27867,2019,[1] weiblich,42,3,1,9,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[2] Gut,9,5258.6792,3402.6074,1697.2294,0
5034,2015,[1] weiblich,36,6,3,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,[10] ganz und gar zufrieden,9707.3604,0,0,0
5034,2016,[1] weiblich,37,6,3,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,[10] ganz und gar zufrieden,2422.6177,0,0,0
15759,2015,[0] männlich,26,4,2,10.5,[5] Nicht erwerbstätig,,[2] Gut,8,5746.2813,0,0,0
15759,2017,[0] männlich,28,5,3,10.5,[5] Nicht erwerbstätig,,[1] Sehr gut,5,20353.777,0,0,0
4754,2015,[0] männlich,23,2,1,,[1] Voll erwerbstätig,[56] Gastronomie,[2] Gut,3,20531.762,0,1397.9116,0
4754,2016,[0] männlich,24,3,1,,[5] Nicht erwerbstätig,,[2] Gut,8,22022.578,0,0,0
4754,2017,[0] männlich,25,3,1,,[5] Nicht erwerbstätig,,[2] Gut,9,3243.502,0,0,0
4754,2018,[0] männlich,26,3,1,,[5] Nicht erwerbstätig,,[2] Gut,8,7101.3931,0,0,0
4754,2019,[0] männlich,27,3,1,,[5] Nicht erwerbstätig,,[2] Gut,9,8091.3057,0,0,0
702,2017,[1] weiblich,38,3,1,7,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
702,2018,[1] weiblich,39,3,1,7,[5] Nicht erwerbstätig,,[1] Sehr gut,8,0,0,0,0
702,2019,[1] weiblich,40,3,1,7,[5] Nicht erwerbstätig,,[2] Gut,9,0,0,0,0
22047,2015,[0] männlich,43,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[1] Sehr gut,[10] ganz und gar zufrieden,0,0,3083.3386,0
22047,2016,[0] männlich,44,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[1] Sehr gut,9,0,0,3572.0901,0
22047,2017,[0] männlich,45,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[1] Sehr gut,[10] ganz und gar zufrieden,0,0,5458.5532,0
22047,2018,[0] männlich,46,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[1] Sehr gut,[10] ganz und gar zufrieden,0,0,4378.1128,0
22047,2019,[0] männlich,47,3,1,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[1] Sehr gut,[10] ganz und gar zufrieden,0,0,4953.4316,0
19474,2015,[0] männlich,39,5,3,13,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[1] Sehr gut,9,0,0,3691.3323,0
19474,2016,[0] männlich,40,4,2,13,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[2] Gut,8,0,0,1741.2289,0
14374,2015,[0] männlich,32,1,0,9,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[2] Gut,6,41613.449,0,3476.0044,0
14374,2016,[0] männlich,33,1,0,9,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[4] Weniger gut,6,38827.809,0,3639.6465,0
14374,2017,[0] männlich,34,1,0,9,[1] Voll erwerbstätig,[28] Maschinenbau,[3] Zufriedenstellend,6,31340.363,0,2752.2007,0
14374,2018,[0] männlich,35,1,0,9,[1] Voll erwerbstätig,[28] Maschinenbau,[3] Zufriedenstellend,6,40218.492,0,3499.2983,0
14374,2019,[0] männlich,36,1,0,9,[1] Voll erwerbstätig,[28] Maschinenbau,[2] Gut,6,44274.316,0,3980.2996,0
11478,2015,[0] männlich,32,4,2,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[1] Sehr gut,8,22271.053,0,1648.9735,0
11478,2016,[0] männlich,33,4,2,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[1] Sehr gut,7,29195.994,0,2156.4248,0
11478,2017,[0] männlich,34,4,2,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[2] Gut,8,32514.574,0,2392.2261,0
11478,2018,[0] männlich,35,4,2,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[2] Gut,8,34013.109,0,2902.8518,0
11478,2019,[0] männlich,36,4,2,10.5,[1] Voll erwerbstätig,[28] Maschinenbau,[2] Gut,9,27625.398,0,2444.1814,0
10175,2015,[0] männlich,33,4,2,7,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,9,0,0,1412.0076,0
10175,2016,[0] männlich,34,4,2,7,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,15302.083,0,1465.9768,0
10175,2017,[0] männlich,35,4,2,7,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,[10] ganz und gar zufrieden,18401.211,0,1817.6713,0
10175,2018,[0] männlich,36,5,3,7,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,[10] ganz und gar zufrieden,27965.023,0,1986.2075,0
10175,2019,[0] männlich,37,5,3,7,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,[10] ganz und gar zufrieden,24998.037,0,1335.1609,0
10948,2015,[0] männlich,27,3,1,10,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,8,28132.703,0,2996.6653,0
10948,2016,[0] männlich,28,3,1,10,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,42795.027,0,3298.5271,0
10948,2017,[0] männlich,29,5,3,10,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,9,36447.813,0,3021.1104,0
10948,2018,[0] männlich,30,5,3,10,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,[10] ganz und gar zufrieden,29137.615,0,2467.7983,0
10948,2019,[0] männlich,31,6,4,10,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,9,37567.008,0,3312.9534,0
8528,2017,[1] weiblich,17,4,1,9,"[3] Ausbildung, Lehre",,[1] Sehr gut,,0,0,827.29071,0
8528,2018,[1] weiblich,18,4,0,9,[1] Voll erwerbstätig,,[1] Sehr gut,[10] ganz und gar zufrieden,10823.349,0,446.15338,0
8528,2019,[1] weiblich,19,4,0,9,[2] Teilzeitbeschäftigung,[27] Herstellung von elektrischen Ausruestungen,[4] Weniger gut,9,11770.537,0,908.45953,0
19019,2015,[0] männlich,47,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[2] Gut,8,27123.531,0,2992.3879,0
19019,2016,[0] männlich,48,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[2] Gut,8,31286.926,0,2533.3237,0
19019,2017,[0] männlich,49,2,0,9,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[4] Weniger gut,8,28766.682,0,2784.5735,0
19019,2018,[0] männlich,50,3,1,9,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,32052.855,0,0,0
19019,2019,[0] männlich,51,3,1,9,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,38277.906,0,2951.8237,0
1199,2015,[0] männlich,25,3,0,9,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,26331.283,0,2036.3326,0
1199,2016,[0] männlich,26,3,0,9,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,7,31865.002,0,1820.5403,0
1199,2017,[0] männlich,27,3,0,9,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,6,27051.789,0,1369.176,0
23522,2015,[0] männlich,36,4,2,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[4] Weniger gut,7,35761.293,0,732.73608,0
23522,2017,[0] männlich,38,1,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,22790.436,0,0,0
7740,2015,[1] weiblich,35,5,3,11.5,[5] Nicht erwerbstätig,,[2] Gut,9,1718.9751,0,0,0
7740,2016,[1] weiblich,36,5,3,11.5,[5] Nicht erwerbstätig,,[2] Gut,8,1,0,0,0
7740,2017,[1] weiblich,37,5,3,11.5,[2] Teilzeitbeschäftigung,"[93] Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",[3] Zufriedenstellend,7,0,0,668.3783,0
7740,2018,[1] weiblich,38,5,3,11.5,[2] Teilzeitbeschäftigung,"[93] Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",[3] Zufriedenstellend,8,3502.7991,0,138.09985,0
7740,2019,[1] weiblich,39,5,3,11.5,[1] Voll erwerbstätig,[96] Erbringung von sonstigen ueberwiegend persoenlichen Dienstleistungen,[2] Gut,7,0,5451.9746,732.07874,0
7946,2015,[1] weiblich,47,5,2,9,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[2] Gut,9,2955.3296,0,397.91241,0
13199,2015,[1] weiblich,44,5,3,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
13199,2016,[1] weiblich,45,5,2,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,5,0,0,0,0
13199,2017,[1] weiblich,46,5,2,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
13199,2018,[1] weiblich,47,5,2,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,0,0,0
13199,2019,[1] weiblich,48,5,2,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,4,0,0,0,0
15979,2015,[1] weiblich,38,3,1,12,[5] Nicht erwerbstätig,,[2] Gut,8,0,427.79422,0,0
15979,2016,[1] weiblich,39,4,2,12,[5] Nicht erwerbstätig,,[2] Gut,5,0,0,0,0
15979,2017,[1] weiblich,40,1,0,12,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
15979,2018,[1] weiblich,41,2,1,12,[5] Nicht erwerbstätig,,[2] Gut,5,0,0,0,0
15979,2019,[1] weiblich,42,2,1,12,[5] Nicht erwerbstätig,,[2] Gut,6,0,0,0,0
24106,2015,[0] männlich,34,5,3,9,[1] Voll erwerbstätig,[10] Herstellung von Nahrungs- und Futtermitteln,[2] Gut,6,13425.957,0,1970.8185,0
24106,2016,[0] männlich,35,5,3,9,[1] Voll erwerbstätig,[10] Herstellung von Nahrungs- und Futtermitteln,[2] Gut,8,16374.522,0,1500.2208,0
24106,2017,[0] männlich,36,5,3,9,[1] Voll erwerbstätig,[10] Herstellung von Nahrungs- und Futtermitteln,[2] Gut,5,15945.374,0,1871.7781,0
24106,2018,[0] männlich,37,5,3,9,[1] Voll erwerbstätig,[10] Herstellung von Nahrungs- und Futtermitteln,[3] Zufriedenstellend,9,17118.887,0,1651.7145,0
24106,2019,[0] männlich,38,5,3,9,[5] Nicht erwerbstätig,,[2] Gut,9,10683.579,0,0,0
21690,2015,[0] männlich,35,2,0,10.5,[1] Voll erwerbstätig,[10] Herstellung von Nahrungs- und Futtermitteln,[2] Gut,8,19715.629,0,1417.6901,0
21690,2016,[0] männlich,36,2,0,10.5,[2] Teilzeitbeschäftigung,[10] Herstellung von Nahrungs- und Futtermitteln,[1] Sehr gut,8,13657.667,0,1067.3301,0
23871,2015,[0] männlich,32,2,0,12,[1] Voll erwerbstätig,[62] Erbringung von Dienstleistungen der Informationstechnologie,[2] Gut,9,24784.137,0,2343.0464,0
23871,2016,[0] männlich,33,2,0,12,[1] Voll erwerbstätig,[62] Erbringung von Dienstleistungen der Informationstechnologie,[2] Gut,7,23132.09,0,1630.6379,0
23871,2017,[0] männlich,34,2,0,12,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,8,25589.32,0,2092.627,0
23871,2018,[0] männlich,35,2,0,12,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,8,25134.707,0,2391.3376,0
22585,2015,[1] weiblich,35,3,1,12,[5] Nicht erwerbstätig,,[1] Sehr gut,[10] ganz und gar zufrieden,0,0,0,0
17026,2015,[1] weiblich,27,5,3,7,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
28643,2015,[1] weiblich,28,1,0,12,[5] Nicht erwerbstätig,,[1] Sehr gut,7,16612.605,0,0,0
13096,2015,[0] männlich,30,2,0,,[1] Voll erwerbstätig,"[74] Sonstige freiberufliche, wissenschaftliche und technische Taetigkeiten",[1] Sehr gut,8,6685.5078,0,4057.9163,0
24883,2015,[0] männlich,37,3,1,18,[1] Voll erwerbstätig,[60] Rundfunkveranstalter,[2] Gut,7,37748.238,0,3718.5886,0
24883,2016,[0] männlich,38,3,1,18,[1] Voll erwerbstätig,[60] Rundfunkveranstalter,[3] Zufriedenstellend,6,39268.715,361.40494,3087.4988,566.99963
24883,2017,[0] männlich,39,4,2,18,[1] Voll erwerbstätig,"[90] Kreative, kuenstlerische und unterhaltende Taetigkeiten",[2] Gut,8,39017.027,0,3526.7324,0
24883,2018,[0] männlich,40,5,3,18,[5] Nicht erwerbstätig,,[2] Gut,7,39056.594,0,0,0
7798,2015,[1] weiblich,43,4,2,14,[5] Nicht erwerbstätig,,[1] Sehr gut,9,0,0,0,0
7798,2016,[1] weiblich,44,4,2,14,[5] Nicht erwerbstätig,,[1] Sehr gut,[10] ganz und gar zufrieden,0,0,0,0
7798,2017,[1] weiblich,45,4,2,14,[5] Nicht erwerbstätig,,[1] Sehr gut,8,0,0,0,0
7798,2018,[1] weiblich,46,4,2,14,[5] Nicht erwerbstätig,,[2] Gut,7,0,0,0,0
12598,2015,[0] männlich,31,2,0,11,[1] Voll erwerbstätig,[87] Heime (ohne Erholungs- und Ferienheime),[1] Sehr gut,5,17997.604,0,1657.8165,0
12598,2016,[0] männlich,32,2,0,11,[1] Voll erwerbstätig,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[1] Sehr gut,9,22903.172,0,1772.8358,0
12598,2017,[0] männlich,33,3,1,11,[1] Voll erwerbstätig,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[1] Sehr gut,9,19736.598,0,1485.7388,0
12598,2019,[0] männlich,35,1,0,11,[1] Voll erwerbstätig,[88] Sozialwesen (ohne Heime),[1] Sehr gut,[10] ganz und gar zufrieden,30791.467,0,3096.9702,0
10669,2015,[1] weiblich,48,2,0,13,[2] Teilzeitbeschäftigung,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[3] Zufriedenstellend,7,6902.3545,0,1023.3815,0
1005,2015,[0] männlich,62,2,0,10.5,[5] Nicht erwerbstätig,,[1] Sehr gut,4,3421.2515,0,0,0
1005,2016,[0] männlich,63,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,6295.5322,0,1183.746
1005,2017,[0] männlich,64,2,0,10.5,[5] Nicht erwerbstätig,,[1] Sehr gut,6,0,4196.9575,0,0
1005,2018,[0] männlich,65,2,0,10.5,"[4] Unregelmässig, geringfügig erwerbstät.","[79] Reisebueros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",[1] Sehr gut,8,0,0,0,0
1005,2019,[0] männlich,66,2,0,10.5,[5] Nicht erwerbstätig,,[1] Sehr gut,5,0,0,0,0
14794,2015,[1] weiblich,27,1,0,9,[1] Voll erwerbstätig,[56] Gastronomie,[4] Weniger gut,3,19628.223,0,1155.9008,0
8522,2015,[1] weiblich,38,5,3,,"[3] Ausbildung, Lehre",[86] Gesundheitswesen,[3] Zufriedenstellend,8,0,0,1228.0094,0
8522,2016,[1] weiblich,39,5,3,,"[3] Ausbildung, Lehre",[86] Gesundheitswesen,[2] Gut,8,6760.5908,0,36.939758,0
24580,2015,[1] weiblich,36,5,3,10,[5] Nicht erwerbstätig,,[2] Gut,6,0,0,0,0
24580,2017,[1] weiblich,38,5,3,10,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
3570,2015,[1] weiblich,30,1,0,12,[1] Voll erwerbstätig,[28] Maschinenbau,[1] Sehr gut,9,57960.609,0,5386.6113,0
3570,2016,[1] weiblich,31,1,0,12,[1] Voll erwerbstätig,[28] Maschinenbau,[1] Sehr gut,8,63224.734,0,5159.4873,0
23113,2015,[1] weiblich,41,2,0,12,[1] Voll erwerbstätig,,,[10] ganz und gar zufrieden,20602.314,0,2799.5911,0
23113,2016,[1] weiblich,42,2,0,12,[1] Voll erwerbstätig,,[1] Sehr gut,9,23680.984,0,1945.1034,0
11676,2015,[0] männlich,41,3,1,12,"[4] Unregelmässig, geringfügig erwerbstät.",[55] Beherbergung,[2] Gut,8,0,0,768.87274,0
11676,2016,[0] männlich,42,3,1,12,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,0,1661.5502,826.19598,0
11676,2017,[0] männlich,43,3,1,12,[1] Voll erwerbstätig,[45] Handel mit Kraftfahrzeugen,[2] Gut,8,19527.246,0,1471.8346,0
11676,2018,[0] männlich,44,3,1,12,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,9,17319.602,0,1848.8407,0
11676,2019,[0] männlich,45,3,1,12,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,9,27552.541,0,1839.0782,0
17289,2015,[1] weiblich,27,2,0,12,"[4] Unregelmässig, geringfügig erwerbstät.",[56] Gastronomie,[1] Sehr gut,9,249.58118,0,468.30521,0
2977,2015,[0] männlich,30,5,1,12,[5] Nicht erwerbstätig,,[1] Sehr gut,8,0,0,0,0
2977,2016,[0] männlich,31,5,1,12,[1] Voll erwerbstätig,[41] Hochbau,[2] Gut,9,4946.5654,0,1428.6614,0
