id,year,firstyear_spell,event,event2,deceased,time,lastyear_spell,listing,uri,rank,worth,country,selfmade,sector,age,age_imputed,worth_def,female,gensource,first_2010,continent
3622,2010,2010,0,1,1,5,2014,1,tsai-wan-tsai,166,4900,Taiwan,1,4. Financial,81,NA,3528,0,Self-made male,1,Asia
3623,2023,2023,1,1,0,1,2023,1,tsao-ter-fung,2405,1100,Taiwan,1,5. Tradable,76,NA,1100,0,Self-made male,0,Asia
3624,2015,2015,1,1,0,9,2023,1,tse-ping,949,2000,China,1,2. New Sector,63,NA,1560,0,Self-made male,0,Asia
3625,2019,2019,1,1,0,5,2023,1,tseng-cheng,1349,1700,Taiwan,0,5. Tradable,58,NA,1428,0,Inherited male,0,Asia
3626,2011,2011,0,1,1,8,2018,1,tseng-shin-yi,782,1600,Taiwan,1,5. Tradable,83,NA,1184,0,Self-made male,0,Asia
3627,2019,2019,1,1,0,1,2019,1,tseng-sing-ai,1818,1200,Taiwan,0,5. Tradable,63.16475645,63.16475645,1008,1,Inherited female,0,Asia
3627,2021,2021,1,1,0,3,2023,2,tseng-sing-ai,2524,1100,Taiwan,0,5. Tradable,63.16475645,63.16475645,968,1,Inherited female,0,Asia
3628,2019,2019,1,1,0,1,2019,1,tsuyoshi-matsushita,1717,1300,Japan,1,3. Nontradable,49,NA,1092,0,Self-made male,0,Asia
3629,2013,2013,1,1,0,3,2015,1,tu-jianhua,1175,1200,China,1,4. Financial,50,NA,924,0,Self-made male,0,Asia
3630,2010,2010,1,1,0,4,2013,1,tuncay-ozilhan,773,1300,Turkey,0,5. Tradable,63,NA,936,0,Inherited male,1,Asia
3631,2011,2011,1,1,0,13,2023,1,tung-chee-chen,254,4200,Hong Kong,0,3. Nontradable,69,NA,3108,0,Inherited male,0,Asia
3632,2016,2016,1,1,0,8,2023,1,tung-chee-hwa,1577,1100,Hong Kong,0,3. Nontradable,79,NA,869,0,Inherited male,0,Asia
3633,2021,2021,1,1,0,3,2023,1,tung-ching-sai,1833,1700,China,1,5. Tradable,56,NA,1496,0,Self-made male,0,Asia
3634,2010,2010,1,1,0,4,2013,1,turgay-ciner,937,1000,Turkey,1,6. Diversified / Other,54,NA,720,0,Self-made male,1,Asia
3634,2015,2015,1,1,0,9,2023,2,turgay-ciner,1500,1250,Turkey,1,6. Diversified / Other,59,NA,975,0,Self-made male,0,Asia
3635,2010,2010,1,1,0,14,2023,1,ty-tsai,582,1700,Taiwan,0,4. Financial,57,NA,1224,0,Inherited male,1,Asia
3636,2010,2010,1,1,0,14,2023,1,ty-warner,342,2900,United States,1,4. Financial,66,NA,2088,0,Self-made male,1,North America
3637,2021,2021,1,1,0,3,2023,1,tyler-perry,2674,1000,United States,1,3. Nontradable,52,NA,880,0,Self-made male,0,North America
3638,2021,2021,1,1,0,3,2023,1,tyler-winklevoss,1008,3000,United States,1,4. Financial,40,NA,2640,0,Self-made male,0,North America
3639,2010,2010,1,1,0,14,2023,1,uday-kotak,316,3000,India,1,4. Financial,51,NA,2160,0,Self-made male,1,Asia
3641,2021,2021,0,0,0,2,2022,1,udo-mueller,2378,1200,Germany,1,3. Nontradable,59,NA,1056,0,Self-made male,0,Europe
3642,2021,2021,1,1,0,3,2023,1,ugur-sahin,727,4000,Germany,1,2. New Sector,56,NA,3520,0,Self-made male,0,Europe
3643,2021,2021,1,1,0,3,2023,1,ulrich-mommert,2378,1200,Austria,1,5. Tradable,80,NA,1056,0,Self-made male,0,Europe
3644,2021,2021,1,1,0,3,2023,1,ulrike-baro,2035,1500,Germany,0,2. New Sector,63.16475645,63.16475645,1320,1,Inherited female,0,Europe
3645,2021,2021,1,1,0,3,2023,1,ulrike-meister,2263,1300,Germany,0,5. Tradable,54,NA,1144,1,Inherited female,0,Europe
3646,2010,2010,1,1,0,1,2010,1,ural-rakhimov,828,1200,Russia,0,1. Resource-related,49,NA,864,0,Inherited male,1,Asia
3647,2016,2016,1,1,0,8,2023,1,urs-wietlisbach,1367,1300,Switzerland,1,4. Financial,55,NA,1027,0,Self-made male,0,Europe
3648,2018,2018,1,1,0,3,2020,1,ursula-bechtolsheimer-kipp,550,4000,Germany,0,4. Financial,66,NA,3320,1,Inherited female,0,Europe
3649,2015,2015,1,1,0,2,2016,1,ursula-engelhorn,462,3700,Germany,0,2. New Sector,63.16475645,63.16475645,2886,1,Inherited female,0,Europe
3650,2015,2015,1,1,0,2,2016,1,v-prem-watsa,1741,1000,Canada,1,4. Financial,65,NA,780,0,Self-made male,0,North America
3650,2018,2018,1,1,0,2,2019,2,v-prem-watsa,2124,1000,Canada,1,4. Financial,68,NA,830,0,Self-made male,0,North America
3650,2023,2023,1,1,0,1,2023,3,v-prem-watsa,2540,1000,Canada,1,4. Financial,73,NA,1000,0,Self-made male,0,North America
3651,2011,2011,1,1,0,13,2023,1,vadim-moshkovich,782,1600,Russia,1,5. Tradable,44,NA,1184,0,Self-made male,0,Asia
3652,2011,2011,1,1,0,4,2014,1,vadim-novinsky,420,2700,Russia,1,1. Resource-related,48,NA,1998,0,Self-made male,0,Europe
3652,2018,2018,1,1,0,2,2019,2,vadim-novinsky,2124,1000,Ukraine,1,1. Resource-related,55,NA,830,0,Self-made male,0,Europe
3652,2021,2021,1,1,0,3,2023,3,vadim-novinsky,2141,1400,Ukraine,1,1. Resource-related,58,NA,1232,0,Self-made male,0,Europe
3653,2011,2011,1,1,0,1,2011,1,vadim-yakunin,1140,1000,Russia,1,2. New Sector,48,NA,740,0,Self-made male,0,Asia
3653,2017,2017,1,1,0,5,2021,2,vadim-yakunin,1678,1200,Russia,1,2. New Sector,54,NA,972,0,Self-made male,0,Asia
3653,2023,2023,1,1,0,1,2023,3,vadim-yakunin,2259,1200,Russia,1,2. New Sector,60,NA,1200,0,Self-made male,0,Asia
3654,2010,2010,1,1,0,14,2023,1,vagit-alekperov,58,10600,Russia,1,1. Resource-related,60,NA,7632,0,Self-made male,1,Asia
3655,2011,2011,1,1,0,1,2011,1,valentin-bukhtoyarov,692,1800,Russia,1,1. Resource-related,56,NA,1332,0,Self-made male,0,Asia
3656,2012,2012,1,1,1,2,2013,1,valentin-gapontsev,1075,1100,Russia,1,5. Tradable,73,NA,836,0,Self-made male,0,North America
3656,2015,2015,0,1,1,7,2021,2,valentin-gapontsev,1533,1200,Russia,1,5. Tradable,76,NA,936,0,Self-made male,0,North America
3657,2021,2021,1,1,0,3,2023,1,valentin-kipyatkov,1174,2700,Russia,1,2. New Sector,45,NA,2376,0,Self-made male,0,Europe
3658,2018,2018,1,1,0,6,2023,1,valerie-mars,296,5900,United States,0,5. Tradable,59,NA,4897,1,Inherited female,0,North America
3659,2011,2011,1,1,0,4,2014,1,valery-kogan,595,2000,Russia,1,3. Nontradable,60,NA,1480,0,Self-made male,0,Asia
3660,2013,2013,1,1,0,11,2023,1,vanich-chaiyawan,1031,1400,Thailand,1,4. Financial,81,NA,1078,0,Self-made male,0,Asia
3661,2018,2018,1,1,0,6,2023,1,vardis-vardinoyannis-family,1999,1100,Greece,1,1. Resource-related,85,NA,913,0,Self-made male,0,Europe
3662,2010,2010,1,1,0,14,2023,1,vasily-anisimov,616,1600,Russia,1,1. Resource-related,59,NA,1152,0,Self-made male,1,Asia
3663,2022,2022,1,1,0,2,2023,1,venu-srinivasan-1,2448,1100,India,0,5. Tradable,70,NA,1045,0,Inherited male,0,Asia
3664,2011,2011,1,1,0,5,2015,1,venugopal-dhoot,651,1900,India,0,5. Tradable,60,NA,1406,0,Inherited male,0,Asia
3665,2021,2021,1,1,0,3,2023,1,vera-rechulski-santo-domingo,2524,1100,Brazil,0,5. Tradable,73,NA,968,1,Inherited female,0,South America
3666,2021,2021,1,1,0,3,2023,1,veronica-squinzi,2674,1000,Italy,0,5. Tradable,49,NA,880,1,Inherited female,0,Europe
3667,2015,2015,1,1,0,1,2015,1,vg-siddhartha,1605,1150,India,0,3. Nontradable,56,NA,897,0,Inherited male,0,Asia
3668,2010,2010,1,1,0,14,2023,1,viatcheslav-kantor,773,1300,Russia,1,5. Tradable,57,NA,936,0,Self-made male,1,Asia
3669,2014,2014,0,1,1,5,2018,1,vichai-srivaddhanaprabha,1154,1500,Thailand,1,3. Nontradable,56,NA,1170,0,Self-made male,0,Asia
3670,2021,2021,1,1,0,3,2023,1,vicky-safra,339,7400,Greece,0,4. Financial,68,NA,6512,1,Inherited female,0,South America
3671,2014,2014,1,1,0,1,2014,1,victor-civita-neto,1540,1050,Brazil,0,3. Nontradable,66.51573369,66.51573369,819,0,Inherited male,0,South America
3672,2010,2010,1,1,0,9,2018,1,victor-fung,287,3300,United States,0,3. Nontradable,65,NA,2376,0,Inherited male,1,North America
3673,2013,2013,1,1,0,2,2014,1,victor-gradin,974,1500,Brazil,1,5. Tradable,80,NA,1155,0,Self-made male,0,South America
3674,2021,2021,0,0,0,2,2022,1,victor-jacobsson,1174,2700,Sweden,1,4. Financial,40,NA,2376,0,Self-made male,0,Europe
3675,2010,2010,1,1,0,14,2023,1,victor-pinchuk,307,3100,Ukraine,1,1. Resource-related,50,NA,2232,0,Self-made male,1,Europe
3676,2018,2018,1,1,0,6,2023,1,victoria-mars,296,5900,United States,0,5. Tradable,62,NA,4897,1,Inherited female,0,North America
3677,2010,2010,1,1,0,3,2012,1,vijay-mallya,937,1000,India,0,5. Tradable,55,NA,720,0,Inherited male,1,Asia
3678,2017,2017,0,0,0,6,2022,1,vijay-shekhar-sharma,1567,1300,India,1,3. Nontradable,39,NA,1053,0,Self-made male,0,Asia
3679,2010,2010,1,1,0,4,2013,1,vikas-oberoi,828,1200,India,0,4. Financial,40,NA,864,0,Inherited male,1,Asia
3679,2015,2015,1,1,0,1,2015,2,vikas-oberoi,1500,1250,India,0,4. Financial,45,NA,975,0,Inherited male,0,Asia
3679,2017,2017,1,1,0,7,2023,3,vikas-oberoi,1376,1500,India,0,4. Financial,47,NA,1215,0,Inherited male,0,Asia
3680,2014,2014,1,1,0,10,2023,1,vikram-lal,1540,1050,India,0,5. Tradable,72,NA,819,0,Inherited male,0,Asia
3681,2011,2011,1,1,0,1,2011,1,viktor-kharitonin,833,1500,Russia,1,2. New Sector,39,NA,1110,0,Self-made male,0,Asia
3681,2013,2013,1,1,0,1,2013,2,viktor-kharitonin,1342,1000,Russia,1,2. New Sector,41,NA,770,0,Self-made male,0,Asia
3681,2016,2016,1,1,0,8,2023,3,viktor-kharitonin,1694,1000,Russia,1,2. New Sector,44,NA,790,0,Self-made male,0,Asia
3682,2012,2012,1,1,0,2,2013,1,viktor-nusenkis,521,2400,Russia,1,1. Resource-related,63.73740777,63.73740777,1824,0,Self-made male,0,Asia
3683,2010,2010,1,1,0,14,2023,1,viktor-rashnikov,71,9800,Russia,1,5. Tradable,62,NA,7056,0,Self-made male,1,Asia
3684,2010,2010,1,1,0,14,2023,1,viktor-vekselberg,113,6400,Russia,1,6. Diversified / Other,53,NA,4608,0,Self-made male,1,Asia
3685,2010,2010,1,1,0,14,2023,1,vincent-bollore,880,1100,France,0,4. Financial,58,NA,792,0,Inherited male,1,Europe
3686,2010,2010,1,1,0,14,2023,1,vincent-lo,536,1900,Hong Kong,0,4. Financial,62,NA,1368,0,Inherited male,1,Asia
3687,2014,2014,1,1,0,1,2014,1,vincent-mcmahon,1372,1200,United States,1,3. Nontradable,69,NA,936,0,Self-made male,0,North America
3687,2017,2017,1,1,0,7,2023,2,vincent-mcmahon,1567,1300,United States,1,3. Nontradable,72,NA,1053,0,Self-made male,0,North America
3688,2010,2010,1,1,0,6,2015,1,vincent-tan,828,1200,Malaysia,1,6. Diversified / Other,58,NA,864,0,Self-made male,1,Asia
3689,2015,2015,1,1,0,9,2023,1,vincent-viola,1118,1700,United States,1,4. Financial,59,NA,1326,0,Self-made male,0,North America
3690,2023,2023,1,1,0,1,2023,1,vinod-adani,184,9800,Cyprus,1,6. Diversified / Other,74,NA,9800,0,Self-made male,0,Europe
3691,2010,2010,1,1,0,1,2010,1,vinod-goenka,880,1100,India,1,4. Financial,51,NA,792,0,Self-made male,1,Asia
3692,2010,2010,1,1,0,14,2023,1,vinod-khosla,880,1100,United States,1,2. New Sector,55,NA,792,0,Self-made male,1,North America
3694,2021,2021,1,1,0,3,2023,1,vinod-saraf,2035,1500,India,1,5. Tradable,69,NA,1320,0,Self-made male,0,Asia
3695,2010,2010,1,1,0,1,2010,1,virendra-mhaiskar,937,1000,India,0,5. Tradable,39,NA,720,0,Inherited male,1,Asia
3696,2019,2019,1,1,0,1,2019,1,vitaly-orlov,1941,1100,Russia,1,5. Tradable,54,NA,924,0,Self-made male,0,Asia
3696,2021,2021,1,1,0,1,2021,2,vitaly-orlov,2674,1000,Russia,1,5. Tradable,56,NA,880,0,Self-made male,0,Asia
3696,2023,2023,1,1,0,1,2023,3,vitaly-orlov,2259,1200,Russia,1,5. Tradable,58,NA,1200,0,Self-made male,0,Asia
3697,2013,2013,1,1,1,3,2015,1,vito-rodriguez-rodriguez,931,1600,Peru,1,6. Diversified / Other,74,NA,1232,0,Self-made male,0,South America
3697,2017,2017,1,1,1,3,2019,2,vito-rodriguez-rodriguez,1234,1700,Peru,1,6. Diversified / Other,78,NA,1377,0,Self-made male,0,South America
3697,2021,2021,0,1,1,1,2021,3,vito-rodriguez-rodriguez,2141,1400,Peru,1,6. Diversified / Other,82,NA,1232,0,Self-made male,0,South America
3698,2014,2014,1,1,0,10,2023,1,vivek-chaand-sehgal,1565,1000,Australia,1,5. Tradable,58,NA,780,0,Self-made male,0,Oceania
3699,2015,2015,1,1,0,9,2023,1,vivek-chand-burman,1226,1550,India,0,5. Tradable,78,NA,1209,0,Inherited male,0,Asia
3700,2022,2022,1,1,0,2,2023,1,vivek-jain,1163,2700,India,0,5. Tradable,67,NA,2565,0,Inherited male,0,Asia
3701,2015,2015,0,0,0,8,2022,1,vivien-chen,291,5200,Hong Kong,0,4. Financial,56,NA,4056,1,Inherited female,0,Asia
3702,2020,2020,1,1,0,2,2021,1,vlad-shmunis,1613,1300,United States,1,2. New Sector,60,NA,1118,0,Self-made male,0,North America
3703,2021,2021,1,1,0,1,2021,1,vlad-tenev,2674,1000,United States,1,4. Financial,34,NA,880,0,Self-made male,0,North America
3704,2021,2021,1,1,0,1,2021,1,vlad-vendrow,2674,1000,United States,1,2. New Sector,54,NA,880,0,Self-made male,0,North America
3705,2022,2022,0,0,0,1,2022,1,vlad-yatsenko,2448,1100,Ukraine,1,4. Financial,39,NA,1045,0,Self-made male,0,Europe
3706,2010,2010,1,1,0,12,2021,1,vladimir-bogdanov,400,2400,Russia,1,1. Resource-related,59,NA,1728,0,Self-made male,1,Asia
3706,2023,2023,1,1,0,1,2023,2,vladimir-bogdanov,2020,1400,Russia,1,1. Resource-related,72,NA,1400,0,Self-made male,0,Asia
3707,2011,2011,1,1,0,3,2013,1,vladimir-gridin,879,1400,Russia,1,1. Resource-related,56,NA,1036,0,Self-made male,0,Asia
3708,2012,2012,1,1,0,4,2015,1,vladimir-gruzdev,1153,1000,Russia,1,3. Nontradable,45,NA,760,0,Self-made male,0,Asia
3709,2010,2010,1,1,0,5,2014,1,vladimir-iorich,828,1200,Germany,1,1. Resource-related,52,NA,864,0,Self-made male,1,Europe
3710,2010,2010,1,1,0,14,2023,1,vladimir-kim,247,3700,Kazakhstan,1,1. Resource-related,50,NA,2664,0,Self-made male,1,Asia
3711,2018,2018,1,1,0,1,2018,1,vladimir-kogan,1999,1100,Russia,1,6. Diversified / Other,55,NA,913,0,Self-made male,0,Asia
3712,2019,2019,1,1,0,3,2021,1,vladimir-leschikov,1941,1100,Russia,1,4. Financial,63,NA,924,0,Self-made male,0,Asia
3713,2010,2010,1,1,0,14,2023,1,vladimir-lisin,32,15800,Russia,1,1. Resource-related,54,NA,11376,0,Self-made male,1,Asia
3714,2021,2021,1,1,0,1,2021,1,vladimir-litvinenko,2035,1500,Russia,1,5. Tradable,66,NA,1320,0,Self-made male,0,Asia
3714,2023,2023,1,1,0,1,2023,2,vladimir-litvinenko,949,3100,Russia,1,5. Tradable,68,NA,3100,0,Self-made male,0,Asia
3715,2011,2011,1,1,0,1,2011,1,vladimir-melnichenko,692,1800,Russia,1,1. Resource-related,60,NA,1332,0,Self-made male,0,Asia
3716,2010,2010,1,1,0,14,2023,1,vladimir-potanin,61,10300,Russia,1,1. Resource-related,49,NA,7416,0,Self-made male,1,Asia
3717,2013,2013,1,1,0,2,2014,1,vladimir-scherbakov,1268,1100,Russia,1,5. Tradable,64,NA,847,0,Self-made male,0,Asia
3718,2010,2010,1,1,0,14,2023,1,vladimir-yevtushenkov,93,7500,Russia,1,2. New Sector,62,NA,5400,0,Self-made male,1,Asia
3719,2020,2020,1,1,0,4,2023,1,vonnarat-tangkaravakoon,1415,1500,Thailand,0,5. Tradable,49,NA,1290,0,Inherited male,0,Asia
3720,2021,2021,1,1,0,3,2023,1,vyacheslav-kim,925,3300,Kazakhstan,1,4. Financial,52,NA,2904,0,Self-made male,0,Asia
3721,2014,2014,1,1,0,10,2023,1,w-herbert-hunt,609,2800,United States,0,1. Resource-related,85,NA,2184,0,Inherited male,0,North America
3722,2010,2010,0,1,1,2,2011,1,wallace-mccain,421,2300,Canada,0,5. Tradable,80,NA,1656,0,Inherited male,1,North America
3723,2013,2013,1,1,0,11,2023,1,walter-faria,272,4600,Brazil,1,5. Tradable,58,NA,3542,0,Self-made male,0,South America
3724,2014,2014,1,1,0,4,2017,1,walter-frey,1284,1300,Switzerland,0,5. Tradable,71,NA,1014,0,Inherited male,0,Europe
3724,2021,2021,1,1,0,3,2023,2,walter-frey,1580,2000,Switzerland,0,5. Tradable,78,NA,1760,0,Inherited male,0,Europe
3725,2010,2010,0,1,1,3,2012,1,walter-haefner,287,3300,Switzerland,1,2. New Sector,100,NA,2376,0,Self-made male,1,Europe
3726,2014,2014,0,1,1,5,2018,1,walter-kwok,281,5000,Hong Kong,0,4. Financial,64,NA,3900,0,Inherited male,0,Asia
3727,2016,2016,1,1,0,8,2023,1,walter-pj-droege,178,6400,Germany,1,4. Financial,64,NA,5056,0,Self-made male,0,Europe
3728,2010,2010,0,1,1,12,2021,1,walter-scott-jr,536,1900,United States,1,1. Resource-related,79,NA,1368,0,Self-made male,1,North America
3729,2010,2010,0,1,1,1,2010,1,walter-shorenstein,880,1100,United States,0,4. Financial,95,NA,792,0,Inherited male,1,North America
3730,2011,2011,1,1,0,2,2012,1,walther-moreira-salles-junior,440,2600,Brazil,0,4. Financial,55,NA,1924,0,Inherited male,0,South America
3730,2014,2014,1,1,0,10,2023,2,walther-moreira-salles-junior,580,2900,Brazil,0,4. Financial,58,NA,2262,0,Inherited male,0,South America
3731,2021,2021,1,1,0,1,2021,1,wan-feng,2378,1200,China,1,2. New Sector,52,NA,1056,0,Self-made male,0,Asia
3731,2023,2023,1,1,0,1,2023,2,wan-feng,2540,1000,China,1,2. New Sector,54,NA,1000,0,Self-made male,0,Asia
3732,2015,2015,1,1,0,2,2016,1,wan-lianbu,1500,1250,China,1,5. Tradable,50,NA,975,0,Self-made male,0,Asia
3732,2018,2018,1,1,0,1,2018,2,wan-lianbu,1999,1100,China,1,5. Tradable,53,NA,913,0,Self-made male,0,Asia
3733,2014,2014,1,1,0,10,2023,1,wang-changtian,764,2300,China,1,3. Nontradable,49,NA,1794,0,Self-made male,0,Asia
3734,2016,2016,1,1,0,8,2023,1,wang-chaobin,1367,1300,China,1,4. Financial,60,NA,1027,0,Self-made male,0,Asia
3735,2019,2019,1,1,0,5,2023,1,wang-chou-hsiong,1605,1400,Taiwan,1,5. Tradable,78,NA,1176,0,Self-made male,0,Asia
3736,2010,2010,1,1,0,14,2023,1,wang-chuanfu,189,4400,China,1,5. Tradable,44,NA,3168,0,Self-made male,1,Asia
3737,2021,2021,1,1,0,3,2023,1,wang-fuji,2378,1200,China,1,2. New Sector,63.73740777,63.73740777,1056,0,Self-made male,0,Asia
3738,2015,2015,1,1,0,1,2015,1,wang-haipeng,1741,1000,China,1,5. Tradable,44,NA,780,0,Self-made male,0,Asia
3739,2016,2016,1,1,0,3,2018,1,wang-han,1367,1300,China,0,6. Diversified / Other,29,NA,1027,0,Inherited male,0,Asia
3739,2021,2021,1,1,0,3,2023,2,wang-han,2524,1100,China,0,6. Diversified / Other,34,NA,968,0,Inherited male,0,Asia
3740,2021,2021,1,1,0,1,2021,1,wang-huiwen-1,2035,1500,China,1,2. New Sector,43,NA,1320,0,Self-made male,0,Asia
3741,2018,2018,1,1,0,2,2019,1,wang-jian-1,766,3100,China,1,2. New Sector,64,NA,2573,0,Self-made male,0,Asia
3741,2021,2021,0,0,0,2,2022,2,wang-jian-1,1664,1900,China,1,2. New Sector,67,NA,1672,0,Self-made male,0,Asia
3742,2014,2014,1,1,0,10,2023,1,wang-jianfeng,1565,1000,China,1,5. Tradable,63.73740777,63.73740777,780,0,Self-made male,0,Asia
3743,2022,2022,1,1,0,2,2023,1,wang-jianguo-1,1513,2000,China,1,3. Nontradable,62,NA,1900,0,Self-made male,0,Asia
3744,2021,2021,1,1,0,1,2021,1,wang-jianliang,2524,1100,China,1,2. New Sector,45,NA,968,0,Self-made male,0,Asia
3745,2010,2010,1,1,0,14,2023,1,wang-jianlin,316,3000,China,1,4. Financial,56,NA,2160,0,Self-made male,1,Asia
3746,2020,2020,1,1,0,4,2023,1,wang-jilei,1513,1400,China,1,3. Nontradable,55,NA,1204,0,Self-made male,0,Asia
3747,2014,2014,1,1,0,5,2018,1,wang-jing,1210,1400,China,1,2. New Sector,42,NA,1092,0,Self-made male,0,Asia
3748,2013,2013,1,1,0,1,2013,1,wang-jinshu,1332,1050,China,1,5. Tradable,56,NA,808.5,0,Self-made male,0,Asia
3748,2015,2015,1,1,0,4,2018,2,wang-jinshu,1533,1200,China,1,5. Tradable,58,NA,936,0,Self-made male,0,Asia
3749,2010,2010,1,1,0,1,2010,1,wang-jiufang,773,1300,China,1,4. Financial,47,NA,936,0,Self-made male,1,Asia
3749,2016,2016,1,1,0,3,2018,2,wang-jiufang,1275,1400,China,1,4. Financial,53,NA,1106,0,Self-made male,0,Asia
3750,2016,2016,1,1,0,1,2016,1,wang-junhao,1577,1100,China,1,3. Nontradable,44,NA,869,0,Self-made male,0,Asia
3751,2021,2021,1,1,0,3,2023,1,wang-junlin,421,6300,China,1,5. Tradable,59,NA,5544,0,Self-made male,0,Asia
3752,2013,2013,1,1,0,5,2017,1,wang-junmin,1332,1050,China,1,2. New Sector,45,NA,808.5,0,Self-made male,0,Asia
3752,2020,2020,1,1,0,4,2023,2,wang-junmin,1613,1300,China,1,2. New Sector,52,NA,1118,0,Self-made male,0,Asia
3753,2021,2021,1,1,0,3,2023,1,wang-junshi,1664,1900,China,1,5. Tradable,72,NA,1672,0,Self-made male,0,Asia
3754,2014,2014,1,1,0,1,2014,1,wang-kunxiao,1210,1400,China,1,5. Tradable,45,NA,1092,0,Self-made male,0,Asia
3754,2021,2021,0,0,0,2,2022,2,wang-kunxiao,2524,1100,China,1,5. Tradable,52,NA,968,0,Self-made male,0,Asia
3755,2014,2014,1,1,0,10,2023,1,wang-laichun,1540,1050,China,1,2. New Sector,47,NA,819,1,Self-made female,0,Asia
3756,2014,2014,1,1,0,10,2023,1,wang-laisheng,1540,1050,China,1,2. New Sector,50,NA,819,0,Self-made male,0,Asia
3757,2019,2019,1,1,0,5,2023,1,wang-linpeng,775,2900,China,1,5. Tradable,51,NA,2436,0,Self-made male,0,Asia
3758,2022,2022,0,0,0,1,2022,1,wang-linxiang,2448,1100,China,1,3. Nontradable,63.73740777,63.73740777,1045,0,Self-made male,0,Asia
3759,2017,2017,1,1,0,7,2023,1,wang-liping,1795,1100,China,1,5. Tradable,51,NA,891,0,Self-made male,0,Asia
3760,2021,2021,1,1,0,1,2021,1,wang-lizhan,1750,1800,China,1,5. Tradable,63.73740777,63.73740777,1584,0,Self-made male,0,Asia
3761,2017,2017,1,1,0,4,2020,1,wang-miaotong,1376,1500,China,1,5. Tradable,60,NA,1215,0,Self-made male,0,Asia
3762,2021,2021,1,1,0,3,2023,1,wang-mingwang,2141,1400,China,1,5. Tradable,54,NA,1232,0,Self-made male,0,Asia
3763,2021,2021,1,1,0,3,2023,1,wang-minwen,1517,2100,China,1,2. New Sector,58,NA,1848,0,Self-made male,0,Asia
3764,2012,2012,1,1,0,3,2014,1,wang-muqing,804,1600,China,1,5. Tradable,61,NA,1216,0,Self-made male,0,Asia
3764,2018,2018,1,1,0,2,2019,2,wang-muqing,1756,1300,China,1,5. Tradable,67,NA,1079,0,Self-made male,0,Asia
3765,2021,2021,0,0,0,2,2022,1,wang-qiangxiang,2674,1000,China,1,3. Nontradable,50,NA,880,0,Self-made male,0,Asia
3766,2021,2021,0,0,0,2,2022,1,wang-qinghua,1931,1600,China,1,5. Tradable,56,NA,1408,0,Self-made male,0,Asia
3767,2015,2015,1,1,0,1,2015,1,wang-qinghui,1712,1050,China,1,2. New Sector,47,NA,819,0,Self-made male,0,Asia
3768,2015,2015,1,1,0,4,2018,1,wang-qingtao,1054,1800,China,1,1. Resource-related,53,NA,1404,0,Self-made male,0,Asia
3769,2017,2017,1,1,0,3,2019,1,wang-qunbin,1940,1000,China,1,6. Diversified / Other,47,NA,810,0,Self-made male,0,Asia
3769,2021,2021,1,1,0,1,2021,2,wang-qunbin,2378,1200,China,1,6. Diversified / Other,51,NA,1056,0,Self-made male,0,Asia
3770,2019,2019,1,1,0,5,2023,1,wang-ren-sheng,1717,1300,Taiwan,1,3. Nontradable,88,NA,1092,0,Self-made male,0,Asia
3771,2023,2023,1,1,0,1,2023,1,wang-shih-chung,2259,1200,Taiwan,1,5. Tradable,61,NA,1200,0,Self-made male,0,Asia
3772,2021,2021,0,0,0,2,2022,1,wang-shumin,2378,1200,China,1,5. Tradable,64,NA,1056,1,Self-made female,0,Asia
3773,2013,2013,1,1,0,11,2023,1,wang-wei,1175,1200,China,1,3. Nontradable,43,NA,924,0,Self-made male,0,Asia
3774,2015,2015,1,1,0,1,2015,1,wang-wei-3,1533,1200,China,1,2. New Sector,44,NA,936,0,Self-made male,0,Asia
3775,2021,2021,1,1,0,1,2021,1,wang-wenjian,2674,1000,China,1,2. New Sector,74,NA,880,0,Self-made male,0,Asia
3776,2010,2010,1,1,0,2,2011,1,wang-wenjing,880,1100,China,1,2. New Sector,46,NA,792,0,Self-made male,1,Asia
3776,2014,2014,1,1,0,10,2023,2,wang-wenjing,1284,1300,China,1,2. New Sector,50,NA,1014,0,Self-made male,0,Asia
